name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,selling_price_lakhs,engine_bin,mileage_bin,car_age,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,engine_bin_encoded,mileage_bin_encoded
Honda City i DTEC E,2015,650000.0,80000.0,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,6.5,1000-1500cc,25-30 kmpl,9,1,1,1,0,0,3
Honda Jazz Select Edition Active,2011,350000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.0,1198.0,90.0,5.0,3.5,1000-1500cc,15-20 kmpl,13,3,1,1,2,0,1
Maruti Alto K10 LXI,2015,265000.0,54000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,2.65,<1000cc,20-25 kmpl,9,3,1,1,0,4,2
Renault KWID 1.0 RXT Optional,2018,330000.0,30000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,3.3,<1000cc,20-25 kmpl,6,3,1,1,0,4,2
Maruti Eeco 7 Seater Standard BSIV,2019,395000.0,11500.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7.0,3.95,1000-1500cc,15-20 kmpl,5,3,1,1,0,0,1
Mahindra TUV 300 T8,2015,700000.0,58945.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,7.0,1000-1500cc,15-20 kmpl,9,1,1,1,0,0,1
Ford Figo Diesel Titanium,2012,300000.0,90000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,3.0,1000-1500cc,15-20 kmpl,12,1,1,1,0,0,1
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011,650000.0,155000.0,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,6.5,2000-2500cc,10-15 kmpl,13,1,1,1,0,2,0
Maruti Ertiga VDI,2013,625000.0,155000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,6.25,1000-1500cc,20-25 kmpl,11,1,1,1,4,0,2
Volkswagen Polo GT TDI,2014,425000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.11,1598.0,103.6,5.0,4.25,1500-2000cc,15-20 kmpl,10,1,1,1,2,1,1
Maruti 800 AC BSII,2004,110000.0,50000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,47.3,5.0,1.1,<1000cc,15-20 kmpl,20,3,1,1,4,4,1
Tata Indigo CS LX (TDI) BS-III,2015,250000.0,80000.0,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0,2.5,1000-1500cc,15-20 kmpl,9,1,1,1,2,0,1
Mahindra Bolero 2011-2019 Plus AC,2015,459999.0,155000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,4.59999,2500-3000cc,15-20 kmpl,9,1,1,1,0,3,1
Toyota Corolla Altis 1.4 DGL,2017,1200000.0,11500.0,Diesel,Individual,Manual,First Owner,21.43,1364.0,86.79,5.0,12.0,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Chevrolet Sail 1.2 LS ABS,2014,300000.0,50000.0,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0,3.0,1000-1500cc,15-20 kmpl,10,3,1,1,0,0,1
Ford EcoSport 1.5 TDCi Titanium BSIV,2018,950000.0,27620.0,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,9.5,1000-1500cc,20-25 kmpl,6,1,0,1,0,0,2
Mahindra Scorpio LX,2013,484999.0,120000.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,7.0,4.84999,2000-2500cc,10-15 kmpl,11,1,1,1,0,2,0
Mahindra Xylo E8,2009,161000.0,120000.0,Diesel,Individual,Manual,Third Owner,14.0,2498.0,112.0,7.0,1.61,2000-2500cc,10-15 kmpl,15,1,1,1,4,2,0
Hyundai i20 Active 1.2 S,2015,500000.0,58000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,5.0,1000-1500cc,15-20 kmpl,9,3,1,1,0,0,1
Nissan Sunny XV,2012,350000.0,50000.0,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5.0,3.5,1000-1500cc,15-20 kmpl,12,3,1,1,0,0,1
Maruti Ignis 1.2 AMT Alpha BSIV,2017,550000.0,40000.0,Petrol,Individual,Automatic,First Owner,20.89,1197.0,81.8,5.0,5.5,1000-1500cc,20-25 kmpl,7,3,1,0,0,0,2
Honda WR-V i-VTEC VX,2018,850000.0,11500.0,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,5.0,8.5,1000-1500cc,15-20 kmpl,6,3,1,1,0,0,1
Maruti Alto 800 LXI,2016,240000.0,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,2.4,<1000cc,20-25 kmpl,8,3,1,1,0,4,2
Ford Endeavour 2.5L 4X2 MT,2011,950000.0,68000.0,Diesel,Individual,Manual,First Owner,13.1,2499.0,141.0,7.0,9.5,2000-2500cc,10-15 kmpl,13,1,1,1,0,2,0
Maruti Ertiga VXI,2015,423000.0,60000.0,Petrol,Individual,Manual,Second Owner,16.02,1373.0,93.7,7.0,4.23,1000-1500cc,15-20 kmpl,9,3,1,1,2,0,1
Tata Indigo GLS,2005,110000.0,74000.0,Petrol,Individual,Manual,Second Owner,12.8,1396.0,85.0,5.0,1.1,1000-1500cc,10-15 kmpl,19,3,1,1,2,0,0
Tata New Safari DICOR 2.2 VX 4x2 BS IV,2011,350000.0,58000.0,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0,3.5,2000-2500cc,10-15 kmpl,13,1,1,1,2,2,0
Maruti A-Star Vxi,2011,170000.0,70000.0,Petrol,Individual,Manual,Third Owner,19.0,998.0,66.1,5.0,1.7,<1000cc,15-20 kmpl,13,3,1,1,4,4,1
Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015,450000.0,70000.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,4.5,1000-1500cc,15-20 kmpl,9,3,1,1,0,0,1
Hyundai i10 Magna,2009,150000.0,110000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,1.5,1000-1500cc,20-25 kmpl,15,3,1,1,2,0,2
Hyundai i20 Sportz 1.4 CRDi,2016,511000.0,80000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,5.11,1000-1500cc,20-25 kmpl,8,1,1,1,0,0,2
Maruti Ertiga 1.5 VDI,2018,850000.0,59000.0,Diesel,Individual,Manual,First Owner,24.2,1498.0,93.87,7.0,8.5,1000-1500cc,20-25 kmpl,6,1,1,1,0,0,2
Tata Indica V2 eLS,2018,250000.0,110000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,2.5,1000-1500cc,20-25 kmpl,6,1,1,1,0,0,2
Maruti Celerio ZXI,2020,420000.0,25000.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.04,5.0,4.2,<1000cc,20-25 kmpl,4,3,1,1,0,4,2
Maruti Alto 800 LXI,2014,180000.0,55000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,1.8,<1000cc,20-25 kmpl,10,3,1,1,0,4,2
Maruti Celerio ZDi,2015,400000.0,25000.0,Diesel,Individual,Manual,First Owner,27.62,793.0,47.3,5.0,4.0,<1000cc,25-30 kmpl,9,1,1,1,0,4,3
Mahindra Xylo E4,2009,150000.0,155000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,7.0,1.5,2000-2500cc,10-15 kmpl,15,1,1,1,0,2,0
Ford Figo 1.5D Titanium MT,2016,500000.0,143200.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,5.0,1000-1500cc,25-30 kmpl,8,1,1,1,0,0,3
Jeep Compass 2.0 Longitude Option BSIV,2017,1200000.0,60000.0,Diesel,Individual,Manual,First Owner,17.1,1956.0,147.9,5.0,12.0,1500-2000cc,15-20 kmpl,7,1,1,1,0,1,1
Nissan Micra Diesel XV Premium,2012,204999.0,120000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0,2.04999,1000-1500cc,20-25 kmpl,12,1,1,1,0,0,2
Maruti Ciaz VDi Plus,2014,459999.0,145000.0,Diesel,Individual,Manual,Second Owner,26.21,1248.0,88.5,5.0,4.59999,1000-1500cc,25-30 kmpl,10,1,1,1,2,0,3
Hyundai i20 2015-2017 Magna 1.2,2017,600000.0,30000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,6.0,1000-1500cc,15-20 kmpl,7,3,1,1,0,0,1
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,585000.0,11500.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,5.85,1000-1500cc,15-20 kmpl,5,3,1,1,0,0,1
Ford Endeavour 2.5L 4X2 MT,2012,551000.0,155000.0,Diesel,Individual,Manual,First Owner,13.1,2499.0,141.0,7.0,5.51,2000-2500cc,10-15 kmpl,12,1,1,1,0,2,0
Maruti Swift Dzire LDI,2013,525000.0,100000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,5.25,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Maruti Omni 8 Seater BSIV,2012,160000.0,62000.0,Petrol,Individual,Manual,First Owner,14.0,796.0,47.3,5.0,1.6,<1000cc,10-15 kmpl,12,3,1,1,0,4,0
Mahindra XUV500 W8 AWD,2014,825000.0,110000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,8.25,2000-2500cc,15-20 kmpl,10,1,1,1,0,2,1
Chevrolet Tavera Neo 3 LS 9 Str BSIII,2015,600000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,7.0,6.0,2000-2500cc,10-15 kmpl,9,1,1,1,2,2,0
Maruti Zen Base,2002,110000.0,80000.0,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0,1.1,<1000cc,15-20 kmpl,22,3,1,1,2,4,1
Maruti Swift Dzire VDI,2013,550000.0,100000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,5.5,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Mahindra Bolero 2011-2019 Plus - AC BSIII,2015,650000.0,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,7.0,6.5,2500-3000cc,15-20 kmpl,9,1,1,1,0,3,1
Maruti Swift Dzire VDI,2019,750000.0,24000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,7.5,1000-1500cc,25-30 kmpl,5,1,1,1,0,0,3
Mahindra KUV 100 mFALCON D75 K8,2017,380000.0,80000.0,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,3.8,1000-1500cc,25-30 kmpl,7,1,1,1,0,0,3
Hyundai Verna 1.6 SX CRDi (O),2012,400000.0,138000.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,4.0,1500-2000cc,20-25 kmpl,12,1,1,1,0,1,2
Maruti Wagon R LXI,2003,110000.0,147000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,5.0,1.1,<1000cc,15-20 kmpl,21,3,1,1,1,4,1
Mahindra TUV 300 mHAWK100 T8 Dual Tone,2017,750000.0,60000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,7.5,1000-1500cc,15-20 kmpl,7,1,1,1,0,0,1
Chevrolet Spark 1.0 LS,2011,150000.0,80000.0,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,1.5,<1000cc,15-20 kmpl,13,3,1,1,0,4,1
Maruti Alto 800 LXI,2016,245000.0,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,2.45,<1000cc,20-25 kmpl,8,3,1,1,0,4,2
Tata Manza Club Class Quadrajet90 VX,2013,260000.0,155000.0,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0,2.6,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Volkswagen Vento 1.5 TDI Highline AT,2014,411000.0,90000.0,Diesel,Individual,Automatic,Second Owner,21.21,1498.0,103.2,5.0,4.11,1000-1500cc,20-25 kmpl,10,1,1,0,2,0,2
Hyundai i20 Sportz 1.4 CRDi,2014,450000.0,56000.0,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.76,5.0,4.5,1000-1500cc,20-25 kmpl,10,1,1,1,0,0,2
BMW 3 Series 320d Luxury Line,2012,1200000.0,140000.0,Diesel,Individual,Automatic,Second Owner,18.88,1995.0,147.9,5.0,12.0,1500-2000cc,15-20 kmpl,12,1,1,0,2,1,1
Maruti Celerio VXI,2016,351000.0,60000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,3.51,<1000cc,20-25 kmpl,8,3,1,1,0,4,2
Mahindra XUV500 W8 4WD,2012,550000.0,130000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,5.5,2000-2500cc,15-20 kmpl,12,1,1,1,0,2,1
BMW 3 Series 320d Luxury Plus,2013,1200000.0,140000.0,Diesel,Individual,Automatic,Second Owner,18.88,1995.0,147.9,5.0,12.0,1500-2000cc,15-20 kmpl,11,1,1,0,2,1,1
Nissan Terrano XE 85 PS,2016,750000.0,35000.0,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5.0,7.5,1000-1500cc,20-25 kmpl,8,1,1,1,0,0,2
Nissan Terrano XL 85 PS,2015,800000.0,35000.0,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5.0,8.0,1000-1500cc,20-25 kmpl,9,1,1,1,0,0,2
Tata New Safari DICOR 2.2 EX 4x2,2011,350000.0,155000.0,Diesel,Individual,Manual,First Owner,11.57,2179.0,138.1,7.0,3.5,2000-2500cc,10-15 kmpl,13,1,1,1,0,2,0
Maruti Alto 800 LX,2013,200000.0,90000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,2.0,<1000cc,20-25 kmpl,11,3,1,1,0,4,2
Tata Indigo LS,2008,150000.0,60000.0,Diesel,Individual,Manual,Third Owner,17.0,1405.0,70.0,5.0,1.5,1000-1500cc,15-20 kmpl,16,1,1,1,4,0,1
Nissan Terrano XL 110 PS,2016,800000.0,36000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.5,5.0,8.0,1000-1500cc,15-20 kmpl,8,1,1,1,0,0,1
Hyundai EON Era Plus Sports Edition,2017,350000.0,20000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,3.5,<1000cc,20-25 kmpl,7,3,1,1,2,4,2
Tata New Safari DICOR 2.2 VX 4x2,2011,350000.0,155000.0,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,7.0,3.5,2000-2500cc,10-15 kmpl,13,1,1,1,0,2,0
Mahindra Scorpio 2.6 Turbo 9 Str,2006,250000.0,155000.0,Diesel,Individual,Manual,First Owner,12.7,2609.0,116.6,7.0,2.5,2500-3000cc,10-15 kmpl,18,1,1,1,0,3,0
Tata Indica Vista Terra 1.4 TDI,2010,170000.0,110000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0,1.7,1000-1500cc,15-20 kmpl,14,1,1,1,2,0,1
Renault KWID RXT Optional,2018,395000.0,11500.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3.95,<1000cc,25-30 kmpl,6,3,1,1,0,4,3
Mahindra Bolero 2011-2019 SLE,2012,450000.0,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,4.5,2500-3000cc,15-20 kmpl,12,1,1,1,0,3,1
Maruti Ignis 1.2 Delta BSIV,2019,500000.0,15000.0,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0,5.0,1000-1500cc,20-25 kmpl,5,3,1,1,0,0,2
Tata Sumo EX 10/7 Str BSIII,2012,200000.0,67500.0,Diesel,Individual,Manual,First Owner,12.2,1948.0,68.0,7.0,2.0,1500-2000cc,10-15 kmpl,12,1,1,1,0,1,0
Tata Hexa XM,2017,1200000.0,30000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.9,7.0,12.0,2000-2500cc,15-20 kmpl,7,1,1,1,0,2,1
Mahindra KUV 100 mFALCON D75 K8,2016,400000.0,50000.0,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,4.0,1000-1500cc,25-30 kmpl,8,1,1,1,0,0,3
Mahindra TUV 300 T8,2016,650000.0,100000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,6.5,1000-1500cc,15-20 kmpl,8,1,1,1,0,0,1
Mahindra Bolero 2011-2019 DI - AC BS III,2016,550000.0,150000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,7.0,5.5,2500-3000cc,15-20 kmpl,8,1,1,1,0,3,1
Mahindra XUV500 W10 2WD,2015,1100000.0,110000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,11.0,2000-2500cc,15-20 kmpl,9,1,1,1,0,2,1
Maruti Alto 800 LXI,2012,254999.0,30000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,2.54999,<1000cc,20-25 kmpl,12,3,1,1,0,4,2
Maruti Alto LXi,2011,180000.0,60000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,47.3,5.0,1.8,<1000cc,15-20 kmpl,13,3,1,1,0,4,1
Mahindra Xylo D2,2010,160000.0,155000.0,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,7.0,1.6,2000-2500cc,10-15 kmpl,14,1,1,1,2,2,0
Chevrolet Optra Magnum 2.0 LT BS3,2008,225000.0,120000.0,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,5.0,2.25,1500-2000cc,15-20 kmpl,16,1,1,1,2,1,1
Maruti Alto 800 LXI,2015,270000.0,49900.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,2.7,<1000cc,20-25 kmpl,9,3,1,1,2,4,2
Tata Manza Aura Quadrajet BS IV,2012,310000.0,86000.0,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,5.0,3.1,1000-1500cc,20-25 kmpl,12,1,1,1,0,0,2
Datsun GO T BSIV,2015,225000.0,71850.0,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0,2.25,1000-1500cc,20-25 kmpl,9,3,1,1,0,0,2
Fiat Grande Punto EVO 1.3 Dynamic,2015,300000.0,95000.0,Diesel,Individual,Manual,Third Owner,21.2,1248.0,75.0,5.0,3.0,1000-1500cc,20-25 kmpl,9,1,1,1,4,0,2
Maruti Swift Dzire VXi,2008,250000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.5,1298.0,85.8,5.0,2.5,1000-1500cc,15-20 kmpl,16,3,1,1,1,0,1
Hyundai EON Sportz,2011,180000.0,35000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,1.8,<1000cc,20-25 kmpl,13,3,1,1,0,4,2
Maruti Swift Dzire VXI,2015,550000.0,50000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,5.5,1000-1500cc,20-25 kmpl,9,3,1,1,0,0,2
Mahindra Bolero XL 10 Seater Non AC,2007,300000.0,120000.0,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,7.0,3.0,2500-3000cc,10-15 kmpl,17,1,1,1,4,3,0
Hyundai Elantra CRDi SX,2015,900000.0,145000.0,Diesel,Individual,Manual,First Owner,22.7,1582.0,126.2,5.0,9.0,1500-2000cc,20-25 kmpl,9,1,1,1,0,1,2
Mahindra XUV500 W9 2WD,2018,1200000.0,40000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,138.0,7.0,12.0,2000-2500cc,15-20 kmpl,6,1,1,1,0,2,1
Maruti Baleno Delta 1.3,2015,590000.0,110000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,5.9,1000-1500cc,25-30 kmpl,9,1,1,1,0,0,3
Maruti Wagon R LXI DUO BSIII,2008,170000.0,112000.0,LPG,Individual,Manual,Second Owner,17.3,1061.0,57.5,5.0,1.7,1000-1500cc,15-20 kmpl,16,2,1,1,2,0,1
Audi A3 35 TDI Premium Plus,2017,1200000.0,70000.0,Diesel,Individual,Automatic,First Owner,20.38,1968.0,143.0,5.0,12.0,1500-2000cc,20-25 kmpl,7,1,1,0,0,1,2
Maruti Ritz VDi,2016,475000.0,110000.0,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,4.75,1000-1500cc,20-25 kmpl,8,1,1,1,0,0,2
Hyundai Grand i10 1.2 CRDi Asta,2018,700000.0,29000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,7.0,1000-1500cc,20-25 kmpl,6,1,1,1,0,0,2
Maruti Wagon R VXI BS IV,2011,376000.0,60000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,3.76,<1000cc,15-20 kmpl,13,3,1,1,0,4,1
Maruti 800 Std BSII,2004,110000.0,46000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,47.3,5.0,1.1,<1000cc,15-20 kmpl,20,3,1,1,1,4,1
Mahindra Scorpio VLS AT 2.2 mHAWK,2012,440000.0,120000.0,Diesel,Individual,Automatic,Third Owner,11.79,2179.0,120.0,7.0,4.4,2000-2500cc,10-15 kmpl,12,1,1,0,4,2,0
Maruti Wagon R VXI Optional,2016,390000.0,80000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,3.9,<1000cc,20-25 kmpl,8,3,1,1,0,4,2
Toyota Innova 2.5 VX 7 STR,2012,725000.0,155000.0,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,7.25,2000-2500cc,10-15 kmpl,12,1,1,1,2,2,0
Mahindra Bolero 2011-2019 SLE,2012,325000.0,110000.0,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,3.25,2500-3000cc,15-20 kmpl,12,1,1,1,2,3,1
Maruti Alto LXi,2010,170000.0,75000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,47.3,5.0,1.7,<1000cc,15-20 kmpl,14,3,1,1,2,4,1
Maruti Swift Dzire LDi,2010,215000.0,120000.0,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,5.0,2.15,1000-1500cc,15-20 kmpl,14,1,1,1,4,0,1
Honda City 1.5 V Inspire,2010,350000.0,110000.0,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,5.0,3.5,1000-1500cc,15-20 kmpl,14,3,1,1,4,0,1
Chevrolet Spark 1.0 LS,2009,110000.0,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.0,995.0,62.0,5.0,1.1,<1000cc,15-20 kmpl,15,3,1,1,1,4,1
Hyundai EON Magna Plus,2012,195000.0,80000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,1.95,<1000cc,20-25 kmpl,12,3,1,1,2,4,2
Nissan Sunny Diesel XL,2014,335000.0,71000.0,Diesel,Dealer,Manual,First Owner,21.64,1461.0,84.8,5.0,3.35,1000-1500cc,20-25 kmpl,10,1,0,1,0,0,2
Mahindra XUV500 W6 2WD,2011,475000.0,108000.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0,4.75,2000-2500cc,15-20 kmpl,13,1,0,1,0,2,1
Renault Duster 85PS Diesel RxL,2015,484999.0,75000.0,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.8,5.0,4.84999,1000-1500cc,15-20 kmpl,9,1,0,1,0,0,1
Maruti Ciaz Delta BSIV,2018,650000.0,22000.0,Petrol,Individual,Manual,Second Owner,21.56,1462.0,103.25,5.0,6.5,1000-1500cc,20-25 kmpl,6,3,1,1,2,0,2
Audi Q5 3.0 TDI Quattro,2014,1200000.0,76131.0,Diesel,Individual,Automatic,First Owner,13.22,2967.0,147.9,5.0,12.0,2500-3000cc,10-15 kmpl,10,1,1,0,0,3,0
Hyundai i20 1.2 Asta,2018,700000.0,30000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,7.0,1000-1500cc,15-20 kmpl,6,3,1,1,2,0,1
Audi Q7 3.0 TDI Quattro,2014,1200000.0,65000.0,Diesel,Individual,Automatic,First Owner,12.07,2967.0,147.9,7.0,12.0,2500-3000cc,10-15 kmpl,10,1,1,0,0,3,0
Mahindra Scorpio S3 9 Seater BSIV,2018,900000.0,60000.0,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,7.0,9.0,2500-3000cc,15-20 kmpl,6,1,1,1,0,3,1
Volkswagen Polo Diesel Highline 1.2L,2013,350000.0,80000.0,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0,3.5,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Honda Accord V6 AT,2005,285000.0,80000.0,Petrol,Individual,Automatic,Second Owner,9.0,2997.0,147.9,5.0,2.85,2500-3000cc,<10 kmpl,19,3,1,0,2,3,4
Audi Q7 3.0 TDI Quattro Premium Plus,2012,1200000.0,70000.0,Diesel,Individual,Automatic,First Owner,12.07,2967.0,147.9,7.0,12.0,2500-3000cc,10-15 kmpl,12,1,1,0,0,3,0
Maruti Vitara Brezza VDi,2017,750000.0,51777.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,7.5,1000-1500cc,20-25 kmpl,7,1,0,1,0,0,2
Land Rover Freelander 2 TD4 HSE,2013,1200000.0,64788.0,Diesel,Dealer,Automatic,First Owner,0.0,2179.0,115.0,5.0,12.0,2000-2500cc,,11,1,0,0,0,2,6
Honda Amaze V Petrol BSIV,2018,600000.0,20000.0,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,6.0,1000-1500cc,15-20 kmpl,6,3,1,1,0,0,1
Volkswagen Polo 2015-2019 1.0 MPI Comfortline,2018,565000.0,19000.0,Petrol,Individual,Manual,First Owner,18.78,999.0,75.0,5.0,5.65,<1000cc,15-20 kmpl,6,3,1,1,0,4,1
Daewoo Matiz SS,2000,110000.0,46951.0,Petrol,Individual,Manual,First Owner,18.5,796.0,53.0,5.0,1.1,<1000cc,15-20 kmpl,24,3,1,1,0,4,1
Datsun GO T BSIV,2016,329000.0,19000.0,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0,3.29,1000-1500cc,20-25 kmpl,8,3,1,1,0,0,2
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,650000.0,50000.0,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,6.5,1000-1500cc,20-25 kmpl,8,1,1,1,0,0,2
Hyundai Creta 1.6 CRDi SX Option,2015,822000.0,60000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,8.22,1500-2000cc,15-20 kmpl,9,1,1,1,0,1,1
Renault Duster 110PS Diesel RxL,2013,345000.0,100000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,3.45,1000-1500cc,15-20 kmpl,11,1,1,1,2,0,1
Maruti Zen LXI,2001,110000.0,11500.0,Petrol,Individual,Manual,First Owner,17.3,993.0,60.0,5.0,1.1,<1000cc,15-20 kmpl,23,3,1,1,0,4,1
Maruti Swift VDI,2012,330000.0,50000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,3.3,1000-1500cc,20-25 kmpl,12,1,1,1,2,0,2
Maruti Wagon R Stingray VXI,2014,300000.0,74537.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,3.0,<1000cc,20-25 kmpl,10,3,1,1,2,4,2
